"TripSetNo","TripSetPredNo","Date","Quarter","Year","Lat","Lon","SST","PredSpp","Length","Fullness","Argonautidae","Balistidae","BivalviaC","Bramidae","Carangidae","Clupeidae","Coryphaenidae","DecapodaO","Engraulidae","Exocoetidae","Galatheidae","GastropodaC","Gempylidae","Hemiramphidae","Hemisquillidae","Loliginidae","Myctophidae","Nomeidae","Octopodidae","Ommastrephidae","Ostraciidae","Penaeidae","Phosichthyidae","Portunidae","Scombridae","Squillidae","StomatopodaO","Tetraodontidae","Thysanoteuthidae"
2959,2959508,"10/06/2005",4,2005,10.23,-117.58,27.11111,"Thunnus albacares",933,1,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2959,2959509,"10/06/2005",4,2005,10.23,-117.58,27.11111,"Thunnus albacares",1005,1,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2959,2959510,"10/06/2005",4,2005,10.23,-117.58,27.11111,"Thunnus albacares",994,1,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2959,2959511,"10/06/2005",4,2005,10.23,-117.58,27.11111,"Thunnus albacares",927,1,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3060,3060512,"9/24/2005",3,2005,25.75,-113.12,25.55556,"Thunnus albacares",785,30,0,0,0,0,0,32.2,0,0,0,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,13.43,0,0,0,0
3060,3060513,"9/24/2005",3,2005,25.75,-113.12,25.55556,"Thunnus albacares",774,5,0,0,0,0,0,0,5.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3060,3060514,"9/24/2005",3,2005,25.75,-113.12,25.55556,"Thunnus albacares",693,1,0,0,0,0,1,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3060,3060515,"9/24/2005",3,2005,25.75,-113.12,25.55556,"Thunnus albacares",762,1,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3060,3060516,"9/24/2005",3,2005,25.75,-113.12,25.55556,"Thunnus albacares",765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0
3060,3060517,"9/24/2005",3,2005,25.75,-113.12,25.55556,"Thunnus albacares",786,5,0,0,0,0,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3060,3060518,"9/24/2005",3,2005,25.75,-113.12,25.55556,"Thunnus albacares",798,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.87,0,0,0,0
3060,3060519,"9/24/2005",3,2005,25.75,-113.12,25.55556,"Thunnus albacares",652,20,0,0,0,0,0,0,0,0,0,0,60.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3161,3161520,"10/21/2005",4,2005,9.03,-117.87,27.83333,"Thunnus albacares",978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,0
3161,3161521,"10/21/2005",4,2005,9.03,-117.87,27.83333,"Thunnus albacares",934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0
3161,3161522,"10/21/2005",4,2005,9.03,-117.87,27.83333,"Thunnus albacares",956,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3,0,0,0,0
3161,3161523,"10/21/2005",4,2005,9.03,-117.87,27.83333,"Thunnus albacares",968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0
3161,3161524,"10/21/2005",4,2005,9.03,-117.87,27.83333,"Thunnus albacares",887,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
3161,3161525,"10/21/2005",4,2005,9.03,-117.87,27.83333,"Thunnus albacares",1001,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.9,0,0,0,0
3161,3161526,"10/21/2005",4,2005,9.03,-117.87,27.83333,"Thunnus albacares",1043,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1,0,0,0,0
3161,3161527,"10/21/2005",4,2005,9.03,-117.87,27.83333,"Thunnus albacares",1013,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,0,0,0,0
3161,3161528,"10/21/2005",4,2005,9.03,-117.87,27.83333,"Thunnus albacares",1085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0
3161,3161529,"10/21/2005",4,2005,9.03,-117.87,27.83333,"Thunnus albacares",1013,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.3,0,0,0,56
3162,3162530,"11/03/2005",4,2005,10.45,-112.35,27.88889,"Thunnus albacares",859,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.7,0,0,0,0
3162,3162531,"11/03/2005",4,2005,10.45,-112.35,27.88889,"Thunnus albacares",971,70,0,0,0,0,0,0,0,0,0,0,37.6,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0
3162,3162532,"11/03/2005",4,2005,10.45,-112.35,27.88889,"Thunnus albacares",1092,20,0,0,0,0,0,0,0,0,0,0,30.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3162,3162533,"11/03/2005",4,2005,10.45,-112.35,27.88889,"Thunnus albacares",1027,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.7,0,0,0,0
3162,3162534,"11/03/2005",4,2005,10.45,-112.35,27.88889,"Thunnus albacares",1068,70,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,88.3,0,0,0,0,0,0
3162,3162535,"11/03/2005",4,2005,10.45,-112.35,27.88889,"Thunnus albacares",1067,40,0,0,0,0,0,0,0,0,0,0,50.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3162,3162536,"11/03/2005",4,2005,10.45,-112.35,27.88889,"Thunnus albacares",1052,5,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3162,3162537,"11/03/2005",4,2005,10.45,-112.35,27.88889,"Thunnus albacares",1074,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3162,3162538,"11/03/2005",4,2005,10.45,-112.35,27.88889,"Thunnus albacares",957,60,0,0,0,0,0,0,0,0,0,0,71.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3162,3162539,"11/03/2005",4,2005,10.45,-112.35,27.88889,"Thunnus albacares",1087,20,0,0,0,0,0,0,0,0,0,0,31.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3162,3162540,"11/03/2005",4,2005,10.45,-112.35,27.88889,"Thunnus albacares",1010,30,0,0,0,0,0,0,0,0,0,0,31.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3162,3162541,"11/03/2005",4,2005,10.45,-112.35,27.88889,"Thunnus albacares",1047,40,0,0,0,0,0,0,0,0,0,0,44.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3263,3263542,"10/19/2005",4,2005,9.08,-122.13,26.66667,"Thunnus albacares",863,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0
3263,3263543,"10/19/2005",4,2005,9.08,-122.13,26.66667,"Thunnus albacares",719,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62,0,0,0,0,0,0
3263,3263544,"10/19/2005",4,2005,9.08,-122.13,26.66667,"Thunnus albacares",565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0
3263,3263545,"10/19/2005",4,2005,9.08,-122.13,26.66667,"Thunnus albacares",554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0
3263,3263546,"10/19/2005",4,2005,9.08,-122.13,26.66667,"Thunnus albacares",576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95,0,0,0,0,0,0
3264,3264547,"10/28/2005",4,2005,10,-104.62,27.22222,"Thunnus albacares",920,50,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
3264,3264548,"10/28/2005",4,2005,10,-104.62,27.22222,"Thunnus albacares",895,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
3264,3264549,"10/28/2005",4,2005,10,-104.62,27.22222,"Thunnus albacares",897,40,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0
3264,3264550,"10/28/2005",4,2005,10,-104.62,27.22222,"Thunnus albacares",869,60,0,0,0,0,0,11,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0
3264,3264551,"10/28/2005",4,2005,10,-104.62,27.22222,"Thunnus albacares",892,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0
3264,3264552,"10/28/2005",4,2005,10,-104.62,27.22222,"Thunnus albacares",931,70,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0
3264,3264553,"10/28/2005",4,2005,10,-104.62,27.22222,"Thunnus albacares",785,30,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0
3264,3264554,"10/28/2005",4,2005,10,-104.62,27.22222,"Thunnus albacares",896,90,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0
3264,3264555,"10/28/2005",4,2005,10,-104.62,27.22222,"Thunnus albacares",923,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.27,0,0,0,0
3264,3264556,"10/28/2005",4,2005,10,-104.62,27.22222,"Thunnus albacares",793,40,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
3365,3365557,"11/16/2005",4,2005,22.12,-106.82,26.72222,"Thunnus albacares",550,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,30,0,5,0,0,0,0
3365,3365558,"11/16/2005",4,2005,22.12,-106.82,26.72222,"Thunnus albacares",618,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,0,0,0,0,0,0
3365,3365559,"11/16/2005",4,2005,22.12,-106.82,26.72222,"Thunnus albacares",574,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,13,0,0,0,0,0,0
3365,3365560,"11/16/2005",4,2005,22.12,-106.82,26.72222,"Thunnus albacares",626,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0
3365,3365561,"11/16/2005",4,2005,22.12,-106.82,26.72222,"Thunnus albacares",696,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0
3365,3365562,"11/16/2005",4,2005,22.12,-106.82,26.72222,"Thunnus albacares",895,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,42,0,0,0,0,0,0
3365,3365563,"11/16/2005",4,2005,22.12,-106.82,26.72222,"Thunnus albacares",583,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,64,0,0,0,0,0,0
3365,3365564,"11/16/2005",4,2005,22.12,-106.82,26.72222,"Thunnus albacares",536,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,8,0,0,0,0,0,0
3365,3365565,"11/16/2005",4,2005,22.12,-106.82,26.72222,"Thunnus albacares",494,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
3365,3365566,"11/16/2005",4,2005,22.12,-106.82,26.72222,"Thunnus albacares",611,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,7,0,0,0,0,0,0
3365,3365567,"11/16/2005",4,2005,22.12,-106.82,26.72222,"Thunnus albacares",531,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,21,0,0,0,0,0,0
3365,3365568,"11/16/2005",4,2005,22.12,-106.82,26.72222,"Thunnus albacares",564,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
3365,3365569,"11/16/2005",4,2005,22.12,-106.82,26.72222,"Thunnus albacares",515,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,13,0,0,0,0,0,0
3365,3365570,"11/16/2005",4,2005,22.12,-106.82,26.72222,"Thunnus albacares",603,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
3365,3365571,"11/16/2005",4,2005,22.12,-106.82,26.72222,"Thunnus albacares",586,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
